Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-05-10 00:00;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;1;0;0;0
10;2017-05-10 00:01;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:02;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:03;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:04;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:05;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:06;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:07;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:08;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:09;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:10;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:11;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:12;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:13;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:14;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:15;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:16;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:17;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:18;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:19;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:20;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:21;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:22;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:23;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:24;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:25;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:26;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:27;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:28;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:29;6;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:30;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:31;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:32;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:33;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:34;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:35;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:36;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:37;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:38;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:39;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:40;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:41;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:42;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:43;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:44;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:45;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:46;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:47;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:48;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:49;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:50;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:51;5;29;32;20;24;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:52;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:53;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:54;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:55;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:56;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:57;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:58;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 00:59;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 01:00;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
10;2017-05-10 01:01;5;29;32;20;23;Err;Err;0;0,0;0;629;629;100;0;0;0;0
