Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-05-08 00:00;6;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:01;6;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:02;6;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:03;6;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:04;6;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:05;6;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:06;6;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:07;6;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:08;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:09;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:10;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:11;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:12;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:13;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:14;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:15;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:16;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:17;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:18;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:19;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
10;2017-05-08 00:20;5;23;24;16;20;Err;Err;0;0,0;0;523;523;100;0;0;0;0
