Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-05-04 00:00;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:01;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:02;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:03;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:04;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:05;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:06;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:07;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:08;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:09;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:10;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:11;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:12;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:13;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:14;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:15;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:16;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:17;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:18;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
10;2017-05-04 00:19;2;20;23;15;17;Err;Err;0;0,0;0;388;388;100;0;0;0;0
