Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-05-14 00:00;8;21;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:01;8;21;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:02;8;21;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:03;8;21;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:04;8;21;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:05;8;21;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:06;8;21;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:07;8;21;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:08;8;21;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:09;8;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:10;8;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:11;8;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:12;8;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:13;8;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:14;8;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:15;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:16;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:17;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:18;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:19;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:20;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:21;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:22;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:23;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:24;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:25;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:26;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:27;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:28;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:29;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:30;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:31;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:32;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:33;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:34;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:35;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:36;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:37;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:38;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:39;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:40;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:41;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:42;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:43;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
10;2017-05-14 00:44;7;20;23;16;17;Err;Err;0;0,0;0;700;700;100;0;0;0;0
