Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-05-15 00:00;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:01;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:02;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:03;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:04;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:05;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:06;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:07;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:08;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:09;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:10;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:11;8;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:12;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:13;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:14;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:15;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:16;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:17;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:18;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:19;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:20;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:21;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:22;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:23;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:24;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:25;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:26;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:27;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:28;7;24;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:29;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:30;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:31;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:32;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:33;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:34;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:35;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:36;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:37;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:38;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:39;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:40;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:41;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:42;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:43;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:44;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:45;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:46;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:47;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:48;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:49;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:50;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:51;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:52;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:53;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:54;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:55;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:56;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:57;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:58;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 00:59;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:00;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:01;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:02;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:03;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:04;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:05;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:06;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:07;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:08;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:09;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:10;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:11;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:12;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:13;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:14;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:15;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:16;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:17;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:18;7;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:19;6;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:20;6;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
10;2017-05-15 01:21;6;23;24;18;20;Err;Err;0;0,0;0;741;741;100;0;0;0;0
