Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-05-02 00:00;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;1;0;0;0
10;2017-05-02 00:01;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:02;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:03;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:04;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:05;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:06;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:07;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:08;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:09;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:10;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:11;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:12;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:13;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:14;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:15;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:16;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:17;0;23;24;16;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:18;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:19;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:20;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:21;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:22;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:23;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:24;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:25;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:26;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:27;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:28;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:29;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:30;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:31;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:32;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:33;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:34;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:35;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:36;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:37;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:38;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:39;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:40;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:41;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:42;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:43;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:44;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:45;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:46;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:47;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:48;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:49;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:50;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:51;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:52;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:53;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:54;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:55;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:56;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:57;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:58;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 00:59;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 01:00;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 01:01;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 01:02;0;23;24;15;18;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 01:03;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 01:04;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 01:05;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
10;2017-05-02 01:06;0;23;24;15;17;Err;Err;0;0,0;0;336;336;100;0;0;0;0
