Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-05-07 00:00;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:01;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:02;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:03;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:04;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:05;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:06;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:07;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:08;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:09;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:10;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:11;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:12;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:13;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:14;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:15;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:16;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:17;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:18;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:19;3;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:20;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:21;3;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:22;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:23;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:24;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:25;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:26;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:27;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:28;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:29;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:30;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:31;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:32;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:33;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:34;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:35;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:36;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:37;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:38;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:39;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:40;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:41;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:42;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:43;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:44;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:45;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:46;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:47;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:48;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:49;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:50;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:51;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:52;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:53;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:54;4;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:55;3;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:56;3;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
10;2017-05-07 00:57;3;15;23;14;16;Err;Err;0;0,0;0;470;470;100;0;0;0;0
