Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-05-03 00:00;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:01;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:02;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:03;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:04;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:05;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:06;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:07;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:08;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:09;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:10;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:11;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:12;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:13;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:14;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:15;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:16;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:17;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:18;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:19;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:20;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:21;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:22;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:23;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:24;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:25;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:26;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:27;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:28;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:29;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:30;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:31;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:32;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:33;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
10;2017-05-03 00:34;3;17;21;13;16;Err;Err;0;0,0;0;353;353;100;0;0;0;0
