Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-05-12 00:00;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:01;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:02;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:03;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:04;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:05;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:06;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:07;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:08;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:09;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:10;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:11;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:12;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:13;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:14;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:15;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:16;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:17;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:18;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:19;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:20;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:21;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:22;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:23;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:24;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:25;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:26;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:27;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:28;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:29;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:30;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:31;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:32;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:33;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:34;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:35;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:36;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:37;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:38;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:39;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:40;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:41;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:42;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:43;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:44;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:45;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:46;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:47;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:48;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:49;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:50;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:51;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
10;2017-05-12 00:52;5;18;21;16;18;Err;Err;0;0,0;0;659;659;100;0;0;0;0
