Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-04-27 00:00;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:01;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:02;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:03;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:04;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:05;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:06;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:07;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:08;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:09;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:10;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:11;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:12;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:13;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:14;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:15;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:16;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:17;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:18;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:19;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:20;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:21;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:22;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:23;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:24;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:25;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:26;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:27;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:28;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:29;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:30;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:31;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:32;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:33;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:34;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:35;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:36;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:37;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:38;5;20;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:39;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:40;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:41;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:42;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:43;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:44;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:45;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:46;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:47;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:48;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:49;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:50;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:51;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:52;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:53;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:54;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:55;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:56;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:57;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:58;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 00:59;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:00;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:01;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:02;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:03;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:04;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:05;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:06;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:07;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:08;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:09;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:10;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:11;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:12;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:13;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:14;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:15;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:16;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:17;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:18;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:19;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:20;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:21;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:22;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:23;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:24;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:25;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:26;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:27;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:28;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:29;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:30;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:31;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:32;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:33;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:34;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:35;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:36;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:37;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:38;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:39;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:40;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:41;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:42;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:43;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:44;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:45;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:46;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:47;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:48;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:49;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:50;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:51;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:52;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:53;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:54;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:55;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:56;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:57;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:58;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 01:59;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:00;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:01;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:02;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:03;5;19;22;17;19;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:04;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:05;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:06;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:07;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:08;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:09;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:10;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:11;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:12;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:13;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:14;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:15;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:16;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:17;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:18;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:19;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:20;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:21;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:22;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:23;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:24;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:25;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:26;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:27;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:28;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:29;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:30;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:31;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:32;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:33;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:34;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:35;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:36;5;19;21;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
10;2017-04-27 02:37;5;19;22;17;18;Err;Err;0;0,0;0;136;136;100;0;0;0;0
