Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-04-25 00:00;9;29;30;21;24;Err;Err;0;0,0;0;101;101;100;1;0;0;0
10;2017-04-25 00:01;9;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:02;9;29;30;21;25;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:03;9;29;30;21;25;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:04;9;29;30;21;25;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:05;9;29;30;21;25;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:06;9;29;30;21;25;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:07;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:08;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:09;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:10;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:11;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:12;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:13;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:14;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:15;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:16;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:17;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:18;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:19;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:20;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:21;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:22;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:23;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:24;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:25;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:26;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:27;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:28;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:29;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:30;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:31;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:32;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:33;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:34;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:35;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:36;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:37;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:38;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:39;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:40;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:41;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:42;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:43;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:44;8;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:45;8;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:46;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:47;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:48;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:49;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:50;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:51;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:52;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:53;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:54;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:55;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:56;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:57;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:58;8;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 00:59;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:00;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:01;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:02;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:03;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:04;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:05;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:06;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:07;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:08;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:09;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:10;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:11;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:12;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:13;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:14;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:15;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:16;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:17;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:18;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:19;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:20;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:21;7;29;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:22;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:23;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:24;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:25;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:26;7;29;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:27;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:28;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:29;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:30;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:31;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:32;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:33;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:34;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:35;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:36;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:37;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:38;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:39;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:40;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:41;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:42;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:43;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:44;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:45;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:46;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:47;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:48;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:49;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:50;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:51;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:52;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:53;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:54;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:55;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:56;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:57;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:58;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 01:59;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:00;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:01;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:02;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:03;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:04;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:05;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:06;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:07;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:08;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:09;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:10;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:11;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:12;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:13;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:14;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:15;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:16;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:17;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:18;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:19;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:20;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:21;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:22;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:23;7;28;30;21;23;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:24;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:25;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:26;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:27;7;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:28;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:29;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:30;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:31;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:32;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:33;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:34;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:35;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:36;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:37;6;28;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:38;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:39;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:40;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:41;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:42;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:43;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:44;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:45;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:46;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:47;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:48;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:49;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:50;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:51;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:52;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:53;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:54;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:55;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
10;2017-04-25 02:56;6;27;30;21;24;Err;Err;0;0,0;0;101;101;100;0;0;0;0
