Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-04-28 00:00;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:01;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:02;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:03;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:04;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:05;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:06;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:07;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:08;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:09;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:10;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:11;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:12;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:13;0;15;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:14;0;15;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:15;0;16;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:16;0;15;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:17;0;15;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:18;0;15;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
10;2017-04-28 00:19;0;15;25;15;16;Err;Err;0;0,0;0;143;143;100;0;0;0;0
