Rêgul. solaire;DATE & TIME;T1[C];T2[C];T3[C];T4[C];T5[C];T6[C];Tds[C];V'[l/min];P[kW];Qday[kWh];Qyear[kWh];Qsum[kWh];R1[%];R2[%];R3[%];H1[%];H2[%]
10;2017-04-29 00:00;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;1;0;0;0
10;2017-04-29 00:01;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:02;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:03;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:04;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:05;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:06;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:07;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:08;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:09;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:10;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:11;0;24;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:12;0;23;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:13;0;23;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:14;0;23;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:15;0;23;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:16;0;23;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:17;0;23;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:18;0;23;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
10;2017-04-29 00:19;0;23;25;16;20;Err;Err;0;0,0;0;201;201;100;0;0;0;0
